tweet,label
&#8220;@sc_waters: &#8220;@what_evaittakes: Ya niggas play to fuck my niggas play for keeps&#128526;&#8221;&#8252;&#65039;&#128514;&#128526;&#8221;these bitches can't fuck wit me &#128553;&#128553;,hate
&#8220;@souljaboy: @kmichelle shitty pussy &#128169;&#8221;&#9996;&#65039;,hate
&#8220;@souljaboy: @kmichelle ur pussy smell like dumpster juice &#128169;&#8221; wow &#128529;,hate
&#8220;@souljaboy: K Michelle pussy smell like shit&#8221; &#128064;&#128514;&#128514;&#128514;,hate
&#8220;@tay_torrez &amp; wealthy? RT @DrTruth247: My aunt said I'm handsome fuck you hoes&#8221;broke,hate
"&#8220;@thekiddfranky: I talk to any girl who paid over 300$ for her sew in, show me u Atleast got some type of boss bitch in you lol&#8221; wth &#128557;&#128557;&#128557;",hate
"&#8220;@true_east_: That &#8220;6 God&#8221; by Drake is so trash, dawg.&#8221; Thank you ass water !!!&#128686;&#128686;&#128686;&#128686;",hate
&#8220;@uGOTTAeatTHEass: Niggas swear they love a honest bitch tho http://t.co/vastMFJphu&#8221; &#128514;&#128557;&#128514;&#128557;&#128514;&#128557; he salty bm,hate
"&#8220;@waymoflydenu Them Jew Lawyers and Doctors say ""Nigga"" ran? Lol&#8221;nope they say shit like queer though",hate
&#8220;@zekedafreekk: Queen Latifah the only dyke id contemplate fucking.. Rns&#8221;wait...,hate
&amp; These bitches bound to get hurt cause a lot of these niggas be playing,hate
&gt;Mfw some rachet ass hoe drops some scripture or religious stuff on social media http://t.co/9ZDsKU0lbo,hate
" And you know that I believe it , cause her pussy to mee... &#1041185;&#1041240; And she don't fuck with many niggahs , she don't fuck with any niggahs &#1041219; .",hate
" Annnie say fuck that niggah , he soo weak ! &#1041204; He can't tell that you a freak &#1041196; That you ain't lookin for love .... http://t.co/62URiSgiQ1",hate
Beat the pussy up till its red like rosters and after I fuck I get to moovin like the hoovas &#1040784;&#9996;&#65039; .,hate
Bitch caught a body about a week ago ! Fuck with us and we get to tweekin hoe ! Run up on that niggah get to... http://t.co/av9YPjtwxn,hate
Broke Tf outta this niggah at 24 &#1041204;&#1041204;&#1041204; He stopped playen defense and all,hate
Cause these hoes ain't loyal ! And niggahs ain't either ! When it go down you callin for hittas that you ain't... http://t.co/hj8GAfFZaM,hate
" Club solo 1 deep , fuck a valet cause I parked on the street , lordddd knows &#1041243; You can't trust these hoes ,... http://t.co/WcD3V5sej2",hate
Elza M. Jones Was whipppppppen and drifting last night lol we was tu this ma niggah http://t.co/wAqAmR4BGU,hate
" From Freshman Year to Senior year , this really my niggah started being brothers 4 years ago TODAY . It's crazy... http://t.co/IIHcPFiyQu",hate
Hate a female that got the mentality of a niggah .,hate
Have you ever had sex ina cherry red vet witha fat trap Niggah keep that pussy sooo wet &#1043359;&#1043291;&#1041185; .,hate
" I ain't trippen cause I like her anyways , she got a niggah and I got a girl but anyways , yea anyways &#1041196;",hate
" I don't like when niggahs be like "" where yo bitch at ? "" Na I'll check you on that idc who you is , mine you... http://t.co/OP5sTgZX2k",hate
" I thinkkk shee knows , about , maaaa otheeeeeeeer bitch &#1041219; .",hate
I wouldn't bring my girl around nobody but Leo &#1041204;&#1041204;&#9995; He the only niggah I KNOW that wouldn't mess with any of the... http://t.co/LWDxrVJceu,hate
" Indiana niggah you can tell from ma muhhfuckin grammar , I swear I got 3 hoes with me just like I'm Santa &#1041204;&#1043359; .",hate
Is this Jody ? The niggah that got ma Boo Pregnant ? The niggah that can't take responsibilities as a... http://t.co/7ufNJ2NJhp,hate
Looked at my EX profile and she struggling with that weak ass niggah &#1041204; God Is Good &#1041240;&#1041243;,hate
" O M G you like stop controllin me , I'm like bitch fuck you thought ? She like niggah fuck you mean !",hate
" Ok ma Texas bitch keep textin me , callin cryin stressin me &#1041190; Bout where I been but I been with another bitch allegedly &#1043351;&#1043360; .",hate
" On twitter say she ridin for a niggah &#1041219;&#1043215; . That's why I really fuck with her , she down to pull the trigger &#1041653;&#1043359; .",hate
R.I.P Deshawn &#1041243; . I don't know him but I know a darkskin niggah in the hood named Deshawn getting shot tonight .,hate
" Shawty wanna tell me secrets on how to rap niggah , I tell that bitch it's more attractive when you hold it down &#1043359;&#1043351; .",hate
These niggahs bitches call they momma tell her come and get'emm ! It's either that it shoot him or shoot whoever with him .,hate
This niggah Yanni like hangin up on NIGGAHS in mid sentence &#1041184;&#1043350; .,hate
Waaaaittt niggah holllll'up &#9995; these niggahs come to town start wife'n my old sluts &#1041204;&#1041204;&#1041204;&#1041210;&#1041210; .,hate
You gottttta be a mad a madddd niggah &#1041204;&#1041204;&#1041204; Sayin ma name ? I must've got you madddddd niggah &#1041204;&#1041204;&#1041204;&#1041204;&#1041210;&#1041210;&#1041210;&#1043359;&#9995;,hate
You messin with broke niggahs you gon be broke niggah &#1043323;&#1043323;&#1043323;&#1043323;&#10071;&#65039;,hate
"Eff it, let's go after the cripple&#8217;: You have to see Wendy Davis' new attack ad [video] http://t.co/WapBCHhuru",hate
*Does backflip* THISSSSSSSS!!! RT @Krislisisms: You niggas switch up your opinions like faggots,hate
*Sings* I killed that pussy she died with her eyes open!,hate
*loud Jamaican horns* &#128226;&#128227;&#128226; RT @KingHorseDick: Then why u still single? RT @Greek_Oddess yall find the ugliest hoes attractive.,hate
"*scrolling through fb* some hoe says ""need a man 2 cuddle in the cold with"" bitch nobody wanna touch your #ratchet ass!",hate
"-Can I help you?
-Maybe. You gotta card for &#8220;Sorry that tranny died in your motel room; now your wife knows. Here&#8217;s an Applebees gift card&#8221;?",hate
.@Buckm00se really does talk like a buck nigger,hate
.@rustyrockets with Putin pushing for land and China completely revamping their armed forces? You're a fucking retard. Stay out my country.,hate
1-100000 You are a semi-evolved monkey that is desperately searching for validation and meaning in life. BBQd you'd be ok with mango salsa.,hate
100s 50s 20s yea I like my money in order bad Asian bitch yea she look just like Kemora,hate
187 how I'm killin these hoes,hate
2 faced bitch,hate
2 year starting on me on the street... so i put a fag out on him. #funnyguy,hate
"2Pac was real af on ""Temptations"". Thats exactly how it be for niggas getting money and bitches",hate
2k coaches are retarded who would put a 5'10 point guard at the 3 tho.,hate
90% of niggas goofy and act like bitches,hate
@1Oyster1 maybe not but you crow about obama and democrats so you are a mawbar....Might as well be a Republican.,hate
@1SonofYahweh and he whips mommy with the belt. They have not arrested this black womans real nigger yet. She got what she wanted... death!,hate
"@1SonofYahweh he aint a real nigger, oh my bad a real nigga, but praise the sonsof satan for having not a realnigger qualitaties. Im hating?",hate
@1SonofYahweh no wonder you run nose first for yo real nigger &amp; white devil massah's or any man pointing at another to convince u he is less,hate
"@1SonofYahweh..they cry over lost pussy, more emotional than a sissy. They get out &amp; front on hoes simple minds &amp; point brothas like me out",hate
@253hippy Bc she's a cunt hoe bag,hate
@2ANow She looks like a plastic monkey doll!,hate
@2LEGIT4that Lmao &#9995; Excuse me bitch?I am not Soundcloud,hate
@2LEGIT4that go be cunt somewhere else,hate
@2ManyLouboutins @moneydriven stfu hoe and fucking answer me before I smack the shit outta you and your faggot aunt.,hate
@5Dimes fuck you tony...you greaseball piece of shit-,hate
@ABC its time. amend 14th amendment it was written to protect newly freed ex slaves. Its lived its purpose. time to end anchor baby loophole,hate
@AC_Hussle bitches are hoes don't be surprised,hate
@AcaciaBrinley crusty hoe,hate
@Adrian1_knowsu nigglet &#128530;&#128536;,hate
@AlanMilner @Morning_Joe AlQueda doesn't use cell phones or the internet? Wow you #teabaggers are stupid,hate
@Alan_Casillas lol bitches from riverside to LA ahah,hate
@Alejandro_Bihhh @CapoDaAssHole so y'all niggaz ain't never listen to no slow shit with a bitch,hate
@AlexDunlapNFL @BDOE_KLBJ that evil son of a bitch deserves everything that's coming to him,hate
@AlexisMota29 this niggah be lying &#128514;,hate
@AlfieHeydrich Seen a pic of nigs robbing a store. Caption said(protesting gos on in Fergerson). Lol. I don't like pigs either but wtf!,hate
"@AmPowerBlog haha, says the little bitch who let someone take his phone. A real man wouldn't have let that happen. A little bitch would.",hate
"@AmPowerBlog so a man who is a pussy and a coward overpowered you and easily took what was yours? You are clearly much less than a man, then",hate
@AmandaBynes yea that always looks nice.all the monkey faced women a see around Santa Monica. Looks better than natural beauty. #don'tBeDumb,hate
@AmericaAnti You're dismissed bitch. Not in the mood for fucktards this morning. #Blocked @Darknight420,hate
@AnastasiaPacana Iheinz201 stfu! she thinks your ugly and hard to look at! get the fuck out of chat faggot before i block you Oct 30th 1am,hate
@Andreaa_olvera shut the fuck up hoe ass bitch fuck squirtin ass cunt hoe,hate
@Angllee2500 ain't nobody offending u fuckin peckerwoods I despise of a no good white ungrateful honkey,hate
@Ant_Dgk @Buckm00se @ChainskiBum would this faggot survive in TJ?,hate
"@AnthonyCumia @cokelogic 
Hey Antony you speaks colored good",hate
"@AnthonyCumia Enjoy it,I'm happy for you,but I hate the Yankees,and yes the Sox did choke",hate
@AppleciderPapi @OGBEARD @godIevel nah u just a fag,hate
@Aram2432 @Marco_Spatula who invited this fag?,hate
@AriesTheOG cut a bitch,hate
@ArtbyLecardin @Amy0813Amy @Deeiiggee until the world sees 2 faggot jungle bunnies are fucking and one got pregnant,hate
@AsapTwelvyy hoes.,hate
@AsvpRvchel @kittty_jpg @nosfiend215 nah im forreal both of yall pussies smell like some dried up crusty fish guts,hate
@AtBlackface @MrMooncricket @UncleUnco @BobbyBotsods @FuckTheMallcops @RacistNegro69 fuck u bitch,hate
@AustinG1135 go to sleep faggot!,hate
@AustinG1135 your the one keeping me up faggot!,hate
@AustinthaIntern Johnny football is trash man. Trash. Lol.,hate
@AwwYeahMaddie you're our bitch though,hate
@BB16ZachRance @ArianaGrande oh&gt;&gt;&gt;&gt;&gt; so that's the bald bitch&lt;&lt;&lt;&lt;&lt;&lt;&lt;,hate
@BIackiechan @TheUncurvable @ToneDaGawd @CurtDatNigga lmfaoooo that's some fag shit man.,hate
@BOSSBITCHDAPHNE yours a dyke&#128514;,hate
@B_Stewart9 quit bein a little bitch B,hate
@BarackObama @MichelleObama omfg you elitist bitch no one cares what you think! go fuck yourselves are you in china anyway?,hate
@BarbaraF321 @ThirtyBirdy wow and there are white people and there are crackers. Guess which one u are.,hate
@Barbod6FCB Am not gonna shut shit up bitch but u can get yo punk ass out there hoe ass nigga,hate
@Barbod6FCB. Wigga wigga wigga wigga wigga,hate
"@BasedBoy_Bob nigga said ""I woke up in a bed fulla bitches that I ain't een fuckin"" but idc his shit bout to be 10x harder",hate
@Based_Saiyan my grandpa has better comebacks and he's dead you faggot go outside and let go of your little ass dick for a minute,hate
@BeaMiller dumb bitch stfu,hate
@BengyBenFrank niggah follow me back &#128529;,hate
@Benny_Balboa tell that boy he a hoe i just called him,hate
@Benny_Balboa yall fucking trash boyy!!! #gladbagflow,hate
@BigD757 too bad hes a faggot,hate
@BigQuinn_Liam @RJ_Diego11 did you get your volcano yet faggot,hate
@BlaccLaBelle_ &#9786;&#65039;nice Avi lil nigger,hate
@BlackManUSA @texasdivepro Historical point: cracker was a term for the Irish settling in the woods of the mid-Atlantic. Hardly offensive.,hate
"@BlakkHoodie_562 always eatin good wit my niggah, and good lookin on the cd my boy got some heat now i can bump some bangers",hate
@BlakkHoodie_562 fosho my niggah il be over there just been real busy lately,hate
@Blue_DreamMN @ExpectoMichaela seriously.. After that first conversation on your status he fb messaged me calling me a fag lololol,hate
"@Boazziz He promised to stand with the muzzies, so...",hate
"@BobbyBotsods @FuckTheMallcops @UncleUnco @MrMooncricket ur weird, racist bitch.",hate
@BobbyBotsods @MrMooncricket @FuckTheMallcops @UncleUnco no u eat it inbred trailer trash.,hate
@Bossman_Carl lmaooo naw nigga imma stay right in your mentions hoe,hate
@BraXXXedelic fight that shit say you're on free lunch and they must have the game fucked up cause you're colored like the rest of them,hate
@BreesInDaCut you got some hoes here yet?,hate
"@BretVonDehl Damn you bitch you never answer me anymore... LMAO JK ILY! Anyway glad of your first show, be safe when going to the next one",hate
"@BrocktonBitch 
We niggas like fuckin roaches. Let one in and you hot dam infested. You a crazy bitch. I dig yo ass",hate
@BrodyWayneLyles these kids are pussies. We got a white trash kid &amp; a ThugNasty wanna be up in here &#128514;,hate
@Buckm00se @LEXXX_RUGER @ivanrabago_ the kikes want to charge you &#128175; dollaz for the complete version http://t.co/ZJDLwiAjEo,hate
@Bullskickass I've decided that #BullsNation are retarded. #love,hate
"@CHARLESBARRKLEY you need your ass whipped with a whip Mr house nigger, remember u will always b a nigger to them!",hate
@CRYaboutitNIGGA waddup doe Lil nicca,hate
@C_janacek07 @Nick_504_ a fucking verse from Don trip bitch stop assuming shit,hate
@CallMeDaishaa ghetto ass Pocahontas .,hate
@CallMeRenee_ &#128514;&#128514;&#128514;&#128553;&#9996;&#65039; my bad bitch im logged in on everybody shit,hate
@CallMeRenee_ dam bitch,hate
"@Cam_Coles You don't know what I know. Name somebody colder, you monkey faced immigrant",hate
@CapoDaAssHole I fuck with Takeoff nigga get on the bitch and just snap,hate
@CarelessOne92 a young nigga turned into Mr. CATCHMEIFYOUCAN....I'm in da field my nig #WEDAOPPS #FUKEMWEBALL,hate
"@CarelessOne92 he a real nigga tho, that bitch know her place",hate
@Caroline_Poe bitch im 17? And i didnt follow you..? Hahaha,hate
@CayMarieee bitch,hate
@CeeNCrumpets self low down black bitch?,hate
@Ch4BrickTamland @Ch4BrianFantana yes because I too want to be fat and have a fat bitch wife,hate
@Chancellor_IV naw Bryan said it was trash hotel so we're staying somewhere else,hate
@ChandailBailey way to delete your tweets you stanky bitch,hate
@CharlseyKay Homeee fag,hate
@ChaseManhatttan you become retarded,hate
@CheyenneDoan cause hes a faggot,hate
@Chokmah_Makob ok! you billy goat hair hillbilly,hate
@Chokmah_Makob you said good bye dumb bitch snd i said ok..what is it with you white devils...i have nothing for you vampire lover of blood,hate
@ChrisMcDowell_ pussy ass nigga.,hate
@ChrisPowellswag @_cblaze @Dswizzle3 Dawson and Nicky Hickman delete the fake account and and stop being bitches,hate
@ChristyMack ugly flat chested prude ass white bitch,hate
"@Chrisworldpeace So I guess that makes us blacks double niggers, huh?",hate
@Chykalet naw u just retarded kinfolk lol,hate
"@Citygirl_moe - remember when we played plaquemine &amp; they kept calling our whole team gay &amp; Lydia said ""I'll turn all you hoes out, fwm!"" &#128553;&#128557;",hate
@ColeMcDowell2 Waco is ghetto hahaha. Wait til we go pick up nat in Austin tomorrow,hate
@ColeMcDowell2 someone sent this to me months ago bitch,hate
@Coley_Cee bitch kill yo self,hate
@Coley_Cee fuck u u dumb ass bitch hoe,hate
@CommonGayTweets nigga byeeeee lmfao I'll be dammed if a fag stole my girl,hate
@CoolStoryIsaac thisty hoe,hate
@CoronaDior just found u and fuck is my cock hard! Love your dripping pussy,hate
@CruzanChoklate look at you with yellow fever.,hate
@Cryystalina cuz people at work are bitches they shit talkers and yeah dude I need a girls night out -___-,hate
@Cryystalina haha yes niggah but yesterday night Idk man it hit me at night like around 2 in the morning didn't go to sleep till like 4..,hate
@Cuauhtli02 @elchavaloko @cafebabybull he's a cheating wetback,hate
@Cuauhtli02 I couldn't find the regular one faggot,hate
@CuteEmergency shown* a tiny kitten you dumb fucking cunt,hate
"@Cyberobama @eReIevant 
plot twist he is a faggot",hate
